Sentence #	Word	Pos	Tag
Sentence 964	el	ART	O
Sentence 964	número	NC	O
Sentence 964	de	PREP	O
Sentence 964	becarios	NC	O
Sentence 964	es	VSfin	O
Sentence 964	una	ART	O
Sentence 964	cantidad	NC	O
Sentence 964	de	PREP	O
Sentence 964	varios	QU	O
Sentence 964	millones	CARD	B-MNY
Sentence 964	de	PREP	I-MNY
Sentence 964	pesos	NC	E-MNY
Sentence 964	,	CM	O
Sentence 964	que	CQUE	O
Sentence 964	impactará	VLfin	O
Sentence 964	en	PREP	O
Sentence 964	el	ART	O
Sentence 964	aprovechamiento	NC	O
Sentence 964	escolar	ADJ	O
Sentence 964	de	PREP	O
Sentence 964	los	ART	O
Sentence 964	alumnos	NC	O
Sentence 964	.	FS	O

Sentence 965	López	NC	B-PER
Sentence 965	Obrador	NC	E-PER
Sentence 965	anuncia	VLfin	O
Sentence 965	13	CARD	O
Sentence 965	reformas	NC	O
Sentence 965	que	CQUE	O
Sentence 965	impulsará	VLfin	O
Sentence 965	en	PREP	O
Sentence 965	su	PPO	O
Sentence 965	administración	NC	O
Sentence 965	Declaró	VLfin	O
Sentence 965	que	CQUE	O
Sentence 965	no	NEG	O
Sentence 965	actuó	VLfin	O
Sentence 965	con	PREP	O
Sentence 965	demagogia	NC	O
Sentence 965	,	CM	O
Sentence 965	ya	ADV	O
Sentence 965	que	CQUE	O
Sentence 965	tuvo	VLfin	O
Sentence 965	cuidado	ADJ	O
Sentence 965	de	CSUBI	O
Sentence 965	no	NEG	O
Sentence 965	ofrecer	VLinf	O
Sentence 965	cosas	NC	O
Sentence 965	que	CQUE	O
Sentence 965	no	NEG	O
Sentence 965	se	SE	O
Sentence 965	iban	VLfin	O
Sentence 965	a	PREP	O
Sentence 965	cumplir	VLinf	O
Sentence 965	por	PREP	O
Sentence 965	Notimex	NC	S-ORG
Sentence 965	11	CODE	B-DAT
Sentence 965	de	PREP	I-DAT
Sentence 965	Julio	NP	I-DAT
Sentence 965	2018	CARD	E-DAT
Sentence 965	21:08	CARD	B-TIM
Sentence 965	hs	COLON	E-TIM
Sentence 965	López	CARD	B-PER
Sentence 965	Obrador	NC	E-PER
Sentence 965	junto	NP	O
Sentence 965	a	NC	O
Sentence 965	su	ADJ	O
Sentence 965	gabinete	PREP	O
Sentence 965	Twitter	PPO	S-ORG
Sentence 965	Ciudad	NC	B-GPE
Sentence 965	de	NP	I-GPE
Sentence 965	México	NC	E-GPE
Sentence 965	.	PREP	O

Sentence 966	El	ART	O
Sentence 966	ex	ADJ	B-TIT
Sentence 966	fiscal	NC	I-TIT
Sentence 966	de	PREP	I-TIT
Sentence 966	la	ART	I-TIT
Sentence 966	Fepade	NP	E-TIT
Sentence 966	y	CC	O
Sentence 966	responsable	ADJ	O
Sentence 966	de	PREP	O
Sentence 966	la	ART	O
Sentence 966	defensa	NC	O
Sentence 966	legal	ADJ	O
Sentence 966	del	PDEL	O
Sentence 966	voto	NC	O
Sentence 966	por	PREP	O
Sentence 966	parte	NC	O
Sentence 966	de	PREP	O
Sentence 966	Morena	NP	S-PEX
Sentence 966	,	CM	O
Sentence 966	Santiago	NP	B-PER
Sentence 966	Nieto	NP	E-PER
Sentence 966	,	CM	O
Sentence 966	acusó	VLfin	O
Sentence 966	que	CQUE	O
Sentence 966	“	NC	O
Sentence 966	solo	ADJ	O
Sentence 966	los	ART	O
Sentence 966	regímenes	NC	O
Sentence 966	autoritarios	ADJ	O
Sentence 966	utilizan	VLfin	O
Sentence 966	la	ART	O
Sentence 966	procuración	NC	O
Sentence 966	de	PREP	O
Sentence 966	justicia	NC	O
Sentence 966	en	PREP	O
Sentence 966	contra	PREP	O
Sentence 966	de	PREP	O
Sentence 966	sus	PPO	O
Sentence 966	ciudadanos	NC	O
Sentence 966	”	NC	O
Sentence 966	.	FS	O

Sentence 967	Estarán	NP	O
Sentence 967	presentes	ADJ	O
Sentence 967	Marcelo	NP	B-PER
Sentence 967	Ebrard	NP	E-PER
Sentence 967	,	CM	O
Sentence 967	Carlos	NP	B-PER
Sentence 967	Urzúa	NP	E-PER
Sentence 967	,	CM	O
Sentence 967	Graciela	NP	B-PER
Sentence 967	Márquez	NP	E-PER
Sentence 967	y	CC	O
Sentence 967	Jesús	NP	B-PER
Sentence 967	Seade	NP	E-PER
Sentence 967	.	FS	O

Sentence 968	Detalló	VLfin	O
Sentence 968	la	ART	O
Sentence 968	mecánica	NC	O
Sentence 968	del	PDEL	O
Sentence 968	certamen	NC	O
Sentence 968	y	CC	O
Sentence 968	destacó	VLfin	O
Sentence 968	que	CQUE	O
Sentence 968	el	ART	O
Sentence 968	premio	NC	O
Sentence 968	busca	VLfin	O
Sentence 968	impulsar	VLinf	O
Sentence 968	la	ART	O
Sentence 968	participación	NC	O
Sentence 968	activa	ADJ	O
Sentence 968	del	PDEL	O
Sentence 968	ciudadano	NC	O
Sentence 968	en	PREP	O
Sentence 968	los	ART	O
Sentence 968	procesos	NC	O
Sentence 968	de	PREP	O
Sentence 968	gobierno	NC	O
Sentence 968	y	CC	O
Sentence 968	el	ART	O
Sentence 968	reconocimiento	NC	O
Sentence 968	de	PREP	O
Sentence 968	aquellos	DM	O
Sentence 968	casos	NC	O
Sentence 968	de	PREP	O
Sentence 968	éxito	NC	O
Sentence 968	que	CQUE	O
Sentence 968	se	SE	O
Sentence 968	implementen	VLfin	O
Sentence 968	para	PREP	O
Sentence 968	su	PPO	O
Sentence 968	beneficio	NC	O
Sentence 968	.	FS	O

Sentence 969	Todos	QU	O
Sentence 969	los	ART	O
Sentence 969	derechos	NC	O
Sentence 969	reservados	VLadj	O
Sentence 969	.	FS	O

Sentence 970	Foto	NC	O
Sentence 970	:	COLON	O
Sentence 970	cortesía	ADJ	O
Sentence 970	.	FS	O

Sentence 971	En	PREP	O
Sentence 971	la	ART	O
Sentence 971	reunión	NC	O
Sentence 971	estuvieron	VEfin	O
Sentence 971	presentes	ADJ	O
Sentence 971	los	ART	O
Sentence 971	representantes	NC	O
Sentence 971	de	PREP	O
Sentence 971	Causa	NC	B-ORG
Sentence 971	en	PREP	I-ORG
Sentence 971	Común	NP	E-ORG
Sentence 971	,	CM	O
Sentence 971	María	NP	B-PER
Sentence 971	Elena	NP	I-PER
Sentence 971	Morera	NP	E-PER
Sentence 971	;	SEMICOLON	O
Sentence 971	Transparencia	NC	B-ORG
Sentence 971	Mexicana	ADJ	E-ORG
Sentence 971	,	CM	O
Sentence 971	Eduardo	NP	B-PER
Sentence 971	Bohorquez	NP	E-PER
Sentence 971	;	SEMICOLON	O
Sentence 971	y	CC	O
Sentence 971	Fundar	NC	S-ORG
Sentence 971	,	CM	O
Sentence 971	Centro	NC	B-ORG
Sentence 971	de	PREP	I-ORG
Sentence 971	Investigación	NP	I-ORG
Sentence 971	y	CC	I-ORG
Sentence 971	Análisis	NP	E-ORG
Sentence 971	,	CM	O
Sentence 971	Haydee	NP	B-PER
Sentence 971	Pérez	NP	E-PER
Sentence 971	,	CM	O
Sentence 971	entre	PREP	O
Sentence 971	otros	QU	O
Sentence 971	,	CM	O
Sentence 971	y	CC	O
Sentence 971	se	SE	O
Sentence 971	acordó	VLfin	O
Sentence 971	la	ART	O
Sentence 971	realización	NC	O
Sentence 971	de	PREP	O
Sentence 971	mesas	NC	O
Sentence 971	públicas	ADJ	O
Sentence 971	de	PREP	O
Sentence 971	diálogo	NC	O
Sentence 971	para	CSUBI	O
Sentence 971	analizar	VLinf	O
Sentence 971	la	ART	O
Sentence 971	importancia	NC	O
Sentence 971	de	PREP	O
Sentence 971	la	ART	B-DOC
Sentence 971	reforma	NC	I-DOC
Sentence 971	al	PAL	I-DOC
Sentence 971	artículo	NC	I-DOC
Sentence 971	102	CARD	I-DOC
Sentence 971	de	PREP	I-DOC
Sentence 971	la	ART	I-DOC
Sentence 971	Constitución	NC	I-DOC
Sentence 971	Política	NC	E-DOC
Sentence 971	y	CC	O
Sentence 971	de	CSUBI	O
Sentence 971	mejorar	VLinf	O
Sentence 971	la	ART	B-DOC
Sentence 971	minuta	VLfin	I-DOC
Sentence 971	de	PREP	I-DOC
Sentence 971	la	ART	I-DOC
Sentence 971	Ley	NP	I-DOC
Sentence 971	Orgánica	NC	I-DOC
Sentence 971	de	PREP	I-DOC
Sentence 971	la	ART	I-DOC
Sentence 971	FGR	NC	E-DOC
Sentence 971	,	CM	O
Sentence 971	cuya	REL	O
Sentence 971	aprobación	NC	O
Sentence 971	está	VLfin	O
Sentence 971	pendiente	VLadj	O
Sentence 971	en	PREP	O
Sentence 971	el	ART	O
Sentence 971	Senado	NC	S-ORG
Sentence 971	.	FS	O

Sentence 972	A	PREP	O
Sentence 972	nombre	NC	O
Sentence 972	de	PREP	O
Sentence 972	los	ART	O
Sentence 972	jóvenes	NC	O
Sentence 972	priistas	ADJ	O
Sentence 972	,	CM	O
Sentence 972	Pablo	NP	B-PER
Sentence 972	Angulo	NP	I-PER
Sentence 972	Briseño	NP	E-PER
Sentence 972	,	CM	O
Sentence 972	expresó	VLfin	O
Sentence 972	que	CQUE	O
Sentence 972	en	PREP	O
Sentence 972	este	DM	O
Sentence 972	momento	NC	O
Sentence 972	no	NEG	O
Sentence 972	puede	VMfin	O
Sentence 972	haber	VHinf	O
Sentence 972	desánimo	ADJ	O
Sentence 972	y	CC	O
Sentence 972	,	CM	O
Sentence 972	por	PREP	O
Sentence 972	el	ART	O
Sentence 972	contrario	NC	O
Sentence 972	,	CM	O
Sentence 972	se	SE	O
Sentence 972	requiere	VLfin	O
Sentence 972	de	PREP	O
Sentence 972	mayor	ADJ	O
Sentence 972	entrega	NC	O
Sentence 972	y	CC	O
Sentence 972	energía	ADJ	O
Sentence 972	para	CSUBI	O
Sentence 972	enfrentar	VLinf	O
Sentence 972	la	ART	O
Sentence 972	nueva	ADJ	O
Sentence 972	realidad	NC	O
Sentence 972	política	ADJ	O
Sentence 972	en	PREP	O
Sentence 972	el	ART	O
Sentence 972	país	NC	O
Sentence 972	,	CM	O
Sentence 972	que	CQUE	O
Sentence 972	representan	VLfin	O
Sentence 972	grandes	ADJ	O
Sentence 972	retos	NC	O
Sentence 972	para	PREP	O
Sentence 972	el	ART	O
Sentence 972	partido	NC	O
Sentence 972	.	FS	O

Sentence 973	POSDATA	VLfin	O
Sentence 973	.	FS	O

Sentence 974	Al	CSUBI	O
Sentence 974	concluir	VLinf	O
Sentence 974	el	ART	O
Sentence 974	encuentro	NC	O
Sentence 974	con	PREP	O
Sentence 974	los	ART	O
Sentence 974	gobernadores	NC	O
Sentence 974	,	CM	O
Sentence 974	el	ART	O
Sentence 974	tabasqueño	NC	S-DEM
Sentence 974	afirmó	VLfin	O
Sentence 974	que	CQUE	O
Sentence 974	no	NEG	O
Sentence 974	habrá	VLfin	O
Sentence 974	una	ART	O
Sentence 974	reforma	NC	B-DOC
Sentence 974	fiscal	ADJ	E-DOC
Sentence 974	próximamente	ADV	O
Sentence 974	,	CM	O
Sentence 974	pero	CCAD	O
Sentence 974	también	ADV	O
Sentence 974	aseguró	VLfin	O
Sentence 974	que	CQUE	O
Sentence 974	no	NEG	O
Sentence 974	se	SE	O
Sentence 974	usarán	VLfin	O
Sentence 974	los	ART	O
Sentence 974	recursos	NC	O
Sentence 974	del	PDEL	O
Sentence 974	estado	NC	O
Sentence 974	para	CSUBI	O
Sentence 974	condicionar	VLinf	O
Sentence 974	,	CM	O
Sentence 974	premiar	VLinf	O
Sentence 974	o	CC	O
Sentence 974	castigar	VLinf	O
Sentence 974	los	ART	O
Sentence 974	mandatarios	NC	O
Sentence 974	estatales	ADJ	O
Sentence 974	.	FS	O

Sentence 975	13	CARD	B-DAT
Sentence 975	de	PE	I-DAT
Sentence 975	Julio	NP	I-DAT
Sentence 975	2018	CODE	E-DAT
Sentence 975	Noticias	NC	O
Sentence 975	en	PREP	O
Sentence 975	Ciudad	NC	B-GPE
Sentence 975	Juárez	NP	E-GPE
Sentence 975	minuto	NMEA	O
Sentence 975	a	PREP	O
Sentence 975	minuto	NMEA	O
Sentence 975	2018	CODE	S-DAT
Sentence 975	Fotografía	NP	O
Sentence 975	Internet	NP	O
Sentence 975	Explican	VLfin	O
Sentence 975	con	PREP	O
Sentence 975	infografía	ADJ	O
Sentence 975	recuento	NC	O
Sentence 975	de	PREP	O
Sentence 975	votos	NC	O
Sentence 975	de	PREP	O
Sentence 975	elección	NC	B-EVT
Sentence 975	de	PREP	I-EVT
Sentence 975	alcalde	NC	E-EVT
Sentence 975	Aclaran	VLfin	O
Sentence 975	que	CQUE	O
Sentence 975	después	ADV	O
Sentence 975	del	PDEL	O
Sentence 975	recuento	NC	O
Sentence 975	y	CC	O
Sentence 975	revisión	NC	O
Sentence 975	de	PREP	O
Sentence 975	votos	NC	O
Sentence 975	reservados	VLadj	O
Sentence 975	habrán	ADV	O
Sentence 975	sido	VSadj	O
Sentence 975	recontados	VLadj	O
Sentence 975	todos	QU	O
Sentence 975	los	ART	O
Sentence 975	sufragios	NC	O
Sentence 975	de	PREP	O
Sentence 975	la	ART	O
Sentence 975	jornada	NC	O
Sentence 975	Por	PREP	O
Sentence 975	Redacción	NP	O
Sentence 975	10:29	CODE	B-TIM
Sentence 975	pm	COLON	E-TIM
Sentence 975	12	CARD	B-DAT
Sentence 975	julio	NC	E-DAT
Sentence 975	,	CARD	O
Sentence 975	2018	NC	S-DAT
Sentence 975	El	CM	O
Sentence 975	Instituto	CARD	B-ORG
Sentence 975	Estatal	ART	I-ORG
Sentence 975	Electoral	NC	E-ORG
Sentence 975	a	ADJ	O
Sentence 975	través	NP	O
Sentence 975	de	PREP	O
Sentence 975	área	NC	O
Sentence 975	de	PREP	O
Sentence 975	comunicación	NC	O
Sentence 975	,	PREP	O
Sentence 975	difundió	NC	O
Sentence 975	una	CM	O
Sentence 975	infografia	VLfin	O
Sentence 975	en	ART	O
Sentence 975	la	NC	O
Sentence 975	que	PREP	O
Sentence 975	explica	ART	O
Sentence 975	el	CQUE	O
Sentence 975	proceso	VLfin	O
Sentence 975	de	ART	O
Sentence 975	recuento	NC	O
Sentence 975	de	PREP	O
Sentence 975	votos	NC	O
Sentence 975	de	PREP	O
Sentence 975	la	NC	O
Sentence 975	elección	PREP	B-EVT
Sentence 975	de	ART	I-EVT
Sentence 975	alcalde	NC	E-EVT
Sentence 975	en	PREP	O
Sentence 975	Ciudad	NC	B-GPE
Sentence 975	Juárez	PREP	E-GPE
Sentence 975	.	NC	O

Sentence 976	Reconoce	VLfin	O
Sentence 976	,	CM	O
Sentence 976	además	NC	O
Sentence 976	,	CM	O
Sentence 976	que	CQUE	O
Sentence 976	el	ART	O
Sentence 976	partido	NC	O
Sentence 976	se	SE	O
Sentence 976	corrompió	VLfin	O
Sentence 976	y	CC	O
Sentence 976	se	SE	O
Sentence 976	enfermó	VLfin	O
Sentence 976	de	PREP	O
Sentence 976	poder	VMinf	O
Sentence 976	buscando	VLger	O
Sentence 976	el	ART	O
Sentence 976	control	NC	O
Sentence 976	de	PREP	O
Sentence 976	los	ART	O
Sentence 976	espacios	NC	O
Sentence 976	.	FS	O

Sentence 977	13	CARD	B-DAT
Sentence 977	julio	NC	E-DAT
Sentence 977	,	CM	O
Sentence 977	2018	CARD	S-DAT
Sentence 977	13	CARD	B-DAT
Sentence 977	julio	NC	E-DAT
Sentence 977	,	CM	O
Sentence 977	2018	CARD	S-DAT
Sentence 977	13	CARD	B-DAT
Sentence 977	julio	NC	E-DAT
Sentence 977	,	CM	O
Sentence 977	2018	CARD	S-DAT
Sentence 977	Elección	NP	B-EVT
Sentence 977	2018	CARD	E-EVT
Sentence 977	La	ART	O
Sentence 977	Jornada	NP	B-ORG
Sentence 977	San	NP	I-ORG
Sentence 977	Luis	NP	E-ORG
Sentence 977	TV	ACRNM	O
Sentence 977	Lo	ART	O
Sentence 977	más	NC	O
Sentence 977	leído	NC	O
Sentence 977	Archivo	ADJ	O
Sentence 977	de	PREP	O
Sentence 977	noticias	VLfin	O
Sentence 977	julio	NC	B-DAT
Sentence 977	2018	CODE	E-DAT
Sentence 977	L	ALFS	O
Sentence 977	M	ALFS	O
Sentence 977	X	ALFS	O
Sentence 977	J	ALFS	O
Sentence 977	V	ALFS	O
Sentence 977	S	ALFS	O
Sentence 977	D	ALFS	O
Sentence 977	14	CARD	O
Sentence 977	15	CARD	O
Sentence 977	16	CARD	O
Sentence 977	17	CARD	O
Sentence 977	18	CARD	O
Sentence 977	19	CARD	O
Sentence 977	20	CARD	O
Sentence 977	21	CARD	O
Sentence 977	22	CARD	O
Sentence 977	23	CARD	O
Sentence 977	24	CARD	O
Sentence 977	25	CARD	O
Sentence 977	26	CARD	O
Sentence 977	27	CARD	O
Sentence 977	28	CARD	O
Sentence 977	29	CARD	O
Sentence 977	30	CARD	O
Sentence 977	31	CARD	O
Sentence 977	Directora	NC	B-TIT
Sentence 977	General	NC	E-TIT
Sentence 977	:	COLON	O
Sentence 977	Carmen	NP	B-PER
Sentence 977	Lira	NP	I-PER
Sentence 977	Saade	NP	E-PER
Sentence 977	Director	NC	B-TIT
Sentence 977	y	CC	I-TIT
Sentence 977	Gerente	ADJ	I-TIT
Sentence 977	General	NC	E-TIT
Sentence 977	:	COLON	O
Sentence 977	Julio	NC	B-PER
Sentence 977	Hernández	NP	I-PER
Sentence 977	López	NP	E-PER
Sentence 977	Desarrollo	VLfin	B-ORG
Sentence 977	Regional	NC	I-ORG
Sentence 977	de	PREP	I-ORG
Sentence 977	Medios	NC	E-ORG
Sentence 977	,	CM	O
Sentence 977	S.A.	NC	O
Sentence 977	de	PREP	O
Sentence 977	C.V	ACRNM	O
Sentence 977	García	NP	B-ADD
Sentence 977	Diego	NP	I-ADD
Sentence 977	N	ALFS	I-ADD
Sentence 977	193	CARD	I-ADD
Sentence 977	Col.	NC	I-ADD
Sentence 977	Los	FS	I-ADD
Sentence 977	Ángeles	ART	E-ADD
Sentence 977	,	NC	O
Sentence 977	San	CM	B-GPE
Sentence 977	Luis	NP	I-GPE
Sentence 977	Potosí	NP	E-GPE
Sentence 977	,	NP	O
Sentence 977	S.L.P	CM	S-GPE
Sentence 977	.	NP	O

Sentence 978	Tras	PREP	B-TIM
Sentence 978	un	ART	I-TIM
Sentence 978	día	ADJ	I-TIM
Sentence 978	y	CC	I-TIM
Sentence 978	medio	ADJ	E-TIM
Sentence 978	en	PREP	O
Sentence 978	Pyongyang	NP	S-GPE
Sentence 978	,	CM	O
Sentence 978	Pompeo	NP	S-PER
Sentence 978	volará	VLfin	O
Sentence 978	el	ART	O
Sentence 978	sábado	NC	S-DAT
Sentence 978	a	PREP	O
Sentence 978	Tokio	NP	S-GPE
Sentence 978	,	CM	O
Sentence 978	donde	ADV	O
Sentence 978	el	ART	O
Sentence 978	domingo	NC	S-DAT
Sentence 978	se	SE	O
Sentence 978	reunirá	VLfin	O
Sentence 978	con	PREP	O
Sentence 978	sus	PPO	O
Sentence 978	homólogos	NC	O
Sentence 978	japonés	ADJ	S-DEM
Sentence 978	y	CC	O
Sentence 978	surcoreana	NC	S-DEM
Sentence 978	,	CM	O
Sentence 978	Taro	NP	B-PER
Sentence 978	Kono	NP	E-PER
Sentence 978	y	CC	O
Sentence 978	Kang	NP	B-PER
Sentence 978	Kyung	NP	I-PER
Sentence 978	wha	NC	E-PER
Sentence 978	,	CM	O
Sentence 978	para	CSUBI	O
Sentence 978	analizar	VLinf	O
Sentence 978	los	ART	O
Sentence 978	resultados	NC	O
Sentence 978	de	PREP	O
Sentence 978	este	DM	O
Sentence 978	viaje	NC	O
Sentence 978	.	FS	O

Sentence 979	“	NC	O
Sentence 979	Vamos	VLfin	O
Sentence 979	a	PREP	O
Sentence 979	poner	VLinf	O
Sentence 979	todo	QU	O
Sentence 979	el	ART	O
Sentence 979	empeño	NC	O
Sentence 979	para	PREP	O
Sentence 979	que	CQUE	O
Sentence 979	las	ART	O
Sentence 979	cosas	NC	O
Sentence 979	se	SE	O
Sentence 979	hagan	VLfin	O
Sentence 979	bien	ADV	O
Sentence 979	hechas	VLadj	O
Sentence 979	.	FS	O

Sentence 980	Desde	PREP	O
Sentence 980	el	ART	O
Sentence 980	día	ADJ	O
Sentence 980	de	PREP	O
Sentence 980	ayer	ADV	O
Sentence 980	martes	NC	S-DAT
Sentence 980	el	ART	O
Sentence 980	morenista	NC	O
Sentence 980	solicitó	NC	O
Sentence 980	se	SE	O
Sentence 980	permitiera	VLfin	O
Sentence 980	que	CQUE	O
Sentence 980	una	ART	O
Sentence 980	perito	NC	O
Sentence 980	experta	ADJ	O
Sentence 980	realizara	VLfin	O
Sentence 980	un	ART	O
Sentence 980	estudio	NC	O
Sentence 980	grafológico	ADJ	O
Sentence 980	,	CM	O
Sentence 980	grafoscópico	ADJ	O
Sentence 980	y	CC	O
Sentence 980	de	PREP	O
Sentence 980	documentología	ADJ	O
Sentence 980	,	CM	O
Sentence 980	para	CSUBI	O
Sentence 980	determinar	VLinf	O
Sentence 980	si	CSUBX	O
Sentence 980	habían	VLfin	O
Sentence 980	sido	VSadj	O
Sentence 980	varías	VLfin	O
Sentence 980	las	ART	O
Sentence 980	personas	NC	O
Sentence 980	las	ART	O
Sentence 980	que	CQUE	O
Sentence 980	habían	VLfin	O
Sentence 980	marcado	VLadj	O
Sentence 980	algunas	QU	O
Sentence 980	boletas	VLfin	O
Sentence 980	a	PREP	O
Sentence 980	favor	NC	O
Sentence 980	del	PDEL	O
Sentence 980	independiente	ADJ	O
Sentence 980	.	FS	O

Sentence 981	“	NC	O
Sentence 981	Acordamos	VLfin	O
Sentence 981	con	PREP	O
Sentence 981	el	ART	O
Sentence 981	Gobernador	NP	B-TIT
Sentence 981	del	PDEL	I-TIT
Sentence 981	Estado	NC	E-TIT
Sentence 981	,	CM	O
Sentence 981	Juan	NP	B-PER
Sentence 981	Manuel	NP	I-PER
Sentence 981	Carreras	NP	I-PER
Sentence 981	López	NP	E-PER
Sentence 981	y	CC	O
Sentence 981	la	ART	O
Sentence 981	presidenta	NC	B-TIT
Sentence 981	del	PDEL	I-TIT
Sentence 981	DIF	NC	I-TIT
Sentence 981	estatal	ADJ	E-TIT
Sentence 981	,	CM	O
Sentence 981	Lorena	NP	B-PER
Sentence 981	Valle	NP	I-PER
Sentence 981	Rodríguez	NP	E-PER
Sentence 981	,	CM	O
Sentence 981	de	CSUBI	O
Sentence 981	sumar	VLinf	O
Sentence 981	10	CARD	O
Sentence 981	comedores	NC	O
Sentence 981	comunitarios	ADJ	O
Sentence 981	a	PREP	O
Sentence 981	los	ART	O
Sentence 981	21	CARD	O
Sentence 981	existentes	ADJ	O
Sentence 981	para	CSUBI	O
Sentence 981	atender	VLinf	O
Sentence 981	a	PREP	O
Sentence 981	más	NC	O
Sentence 981	personas	NC	O
Sentence 981	”	NC	O
Sentence 981	,	CM	O
Sentence 981	puntualizó	VLfin	O
Sentence 981	el	ART	O
Sentence 981	funcionario	NC	O
Sentence 981	federal	ADJ	O
Sentence 981	.	FS	O

Sentence 982	Al	CSUBI	O
Sentence 982	recordar	VLinf	O
Sentence 982	que	CQUE	O
Sentence 982	Acción	NC	B-PEX
Sentence 982	Nacional	NP	E-PEX
Sentence 982	está	NC	O
Sentence 982	inmerso	ADJ	O
Sentence 982	en	PREP	O
Sentence 982	una	ART	O
Sentence 982	efervescencia	NC	O
Sentence 982	de	PREP	O
Sentence 982	grupos	NC	O
Sentence 982	que	CQUE	O
Sentence 982	demandan	VLfin	O
Sentence 982	su	PPO	O
Sentence 982	renovación	NC	O
Sentence 982	,	CM	O
Sentence 982	derivado	VLadj	O
Sentence 982	de	PREP	O
Sentence 982	la	ART	O
Sentence 982	derrota	NC	O
Sentence 982	en	PREP	O
Sentence 982	las	ART	O
Sentence 982	urnas	NC	O
Sentence 982	,	CM	O
Sentence 982	recordó	VLfin	O
Sentence 982	que	CQUE	O
Sentence 982	muchos	QU	O
Sentence 982	de	PREP	O
Sentence 982	estos	DM	O
Sentence 982	actores	NC	O
Sentence 982	que	CQUE	O
Sentence 982	hoy	ADV	O
Sentence 982	piden	VLfin	O
Sentence 982	un	ART	O
Sentence 982	ajuste	NC	O
Sentence 982	de	PREP	O
Sentence 982	cuentas	NC	O
Sentence 982	a	PREP	O
Sentence 982	Ricardo	NP	B-PER
Sentence 982	Anaya	NC	E-PER
Sentence 982	y	CC	O
Sentence 982	a	PREP	O
Sentence 982	la	ART	O
Sentence 982	dirigencia	NC	O
Sentence 982	del	PDEL	O
Sentence 982	partido	NC	O
Sentence 982	,	CM	O
Sentence 982	lo	PPC	O
Sentence 982	hacen	VLfin	O
Sentence 982	porque	CSUBX	O
Sentence 982	no	NEG	O
Sentence 982	fueron	VSfin	O
Sentence 982	beneficiados	VLadj	O
Sentence 982	durante	PREP	O
Sentence 982	el	ART	O
Sentence 982	proceso	NC	O
Sentence 982	electoral	ADJ	O
Sentence 982	o	CC	O
Sentence 982	ya	ADV	O
Sentence 982	tenían	VLfin	O
Sentence 982	tiempo	NC	O
Sentence 982	alejados	VLadj	O
Sentence 982	del	PDEL	O
Sentence 982	PAN	NC	S-PEX
Sentence 982	,	CM	O
Sentence 982	e	CC	O
Sentence 982	incluso	ADV	O
Sentence 982	hasta	PREP	O
Sentence 982	habían	VLfin	O
Sentence 982	apoyado	VLadj	O
Sentence 982	a	PREP	O
Sentence 982	candidatos	NC	O
Sentence 982	de	PREP	O
Sentence 982	otros	QU	O
Sentence 982	partidos	NC	O
Sentence 982	.	FS	O

Sentence 983	José	NP	B-PER
Sentence 983	Antonio	NP	I-PER
Sentence 983	González	NP	I-PER
Sentence 983	Anaya	NP	E-PER
Sentence 983	.	FS	O

Sentence 984	Sostendrán	VLfin	O
Sentence 984	una	ART	O
Sentence 984	reunión	NC	O
Sentence 984	de	PREP	O
Sentence 984	una	ART	O
Sentence 984	hora	NC	O
Sentence 984	con	PREP	O
Sentence 984	Luis	NP	B-PER
Sentence 984	Videgaray	NP	E-PER
Sentence 984	y	CC	O
Sentence 984	al	PAL	O
Sentence 984	término	NC	O
Sentence 984	ofrecerán	VLfin	O
Sentence 984	una	ART	O
Sentence 984	conferencia	NC	B-EVT
Sentence 984	de	PREP	I-EVT
Sentence 984	prensa	NC	E-EVT
Sentence 984	conjunta	ADJ	O
Sentence 984	.	FS	O

Sentence 985	Posteriormente	ADV	O
Sentence 985	,	CM	O
Sentence 985	en	PREP	O
Sentence 985	noviembre	NMON	B-DAT
Sentence 985	de	PREP	I-DAT
Sentence 985	2017	CARD	E-DAT
Sentence 985	,	CM	O
Sentence 985	la	ART	O
Sentence 985	defensa	NC	O
Sentence 985	de	PREP	O
Sentence 985	Jiménez	NP	B-PER
Sentence 985	Medina	NP	E-PER
Sentence 985	promovió	VLfin	O
Sentence 985	un	ART	O
Sentence 985	amparo	NC	O
Sentence 985	considerando	VLger	O
Sentence 985	que	CQUE	O
Sentence 985	la	ART	O
Sentence 985	sanción	NC	O
Sentence 985	era	VSfin	O
Sentence 985	improcedente	ADJ	O
Sentence 985	por	PREP	O
Sentence 985	existir	VLinf	O
Sentence 985	violaciones	NC	O
Sentence 985	a	PREP	O
Sentence 985	las	ART	O
Sentence 985	formalidades	NC	O
Sentence 985	esenciales	ADJ	O
Sentence 985	del	PDEL	O
Sentence 985	procedimiento	NC	O
Sentence 985	,	CM	O
Sentence 985	el	ART	O
Sentence 985	cual	REL	O
Sentence 985	fue	VSfin	O
Sentence 985	otorgado	VLadj	O
Sentence 985	por	PREP	O
Sentence 985	el	ART	O
Sentence 985	tribunal	NC	O
Sentence 985	,	CM	O
Sentence 985	por	PREP	O
Sentence 985	lo	ART	O
Sentence 985	cual	REL	O
Sentence 985	quedó	VLfin	O
Sentence 985	sin	PREP	O
Sentence 985	efecto	NC	O
